x,y
266.0,37.029013951757854
267.0,36.92846324382213
268.0,36.8285479054816
269.0,36.729261750332995
270.0,36.6305986732072
271.0,36.53255264882865
272.0,36.43511773050139
273.0,36.33828804882121
274.0,36.242057810412994
275.0,36.146421296693056
276.0,36.051372862655604
277.0,35.956906935682944
278.0,35.863018014378774
279.0,35.769700667424196
280.0,35.67694953245572
281.0,35.584759314964955
282.0,35.49312478721941
283.0,35.40204078720389
284.0,35.31150221758219
285.0,35.22150404467841
286.0,35.132041297477635
287.0,35.04310906664549
288.0,34.95470250356614
289.0,34.86681681939828
290.0,34.77944728414895
291.0,34.692589225764415
292.0,34.60623802923807
293.0,34.52038913573484
294.0,34.43503804173176
295.0,34.350180298174315
296.0,34.26581150964838
297.0,34.18192733356718
298.0,34.09852347937317
299.0,34.01559570775438
300.0,33.93313982987495
301.0,33.851151706619646
302.0,33.769627247851865
303.0,33.688562411685055
304.0,33.60795320376714
305.0,33.527795676577725
306.0,33.448085928737804
307.0,33.368820104331675
308.0,33.28999439224093
309.0,33.211605025490094
310.0,33.133648280603836
311.0,33.056120476975394
312.0,32.979017976246055
313.0,32.90233718169548
314.0,32.82607453764251
315.0,32.7502265288565
316.0,32.67478967997868
317.0,32.599760554953555
318.0,32.52513575647004
319.0,32.45091192541215
320.0,32.37708574031906
321.0,32.303653916854394
322.0,32.23061320728446
323.0,32.15796039996535
324.0,32.08569231883864
325.0,32.013805822935666
326.0,31.942297805889993
327.0,31.871165195458122
328.0,31.800404953048144
329.0,31.73001407325627
330.0,31.659989583411004
331.0,31.590328543124848
332.0,31.52102804385345
333.0,31.45208520846194
334.0,31.3834971907984
335.0,31.315261175274316
336.0,31.247374376451827
337.0,31.179834038637743
338.0,31.112637435484093
339.0,31.045781869595146
340.0,30.97926467214078
341.0,30.913083202476038
342.0,30.847234847766813
343.0,30.781717022621496
344.0,30.716527168728508
345.0,30.65166275449958
346.0,30.587121274718704
347.0,30.522900250196646
348.0,30.458997227430853
349.0,30.395409778270796
350.0,30.332135499588475
351.0,30.269172012954137
352.0,30.206516964317018
353.0,30.144168023691094
354.0,30.08212288484566
355.0,30.02037926500072
356.0,29.958934904527094
357.0,29.897787566651118
358.0,29.83693503716389
359.0,29.776375124134965
360.0,29.71610565763043
361.0,29.656124489435264
362.0,29.596429492779915
363.0,29.537018562071047
364.0,29.477889612626317
365.0,29.41904058041318
366.0,29.36046942179161
367.0,29.302174113260698
368.0,29.24415265120899
369.0,29.18640305166863
370.0,29.12892335007309
371.0,29.071711601018535
372.0,29.014765878028715
373.0,28.95808427332333
374.0,28.90166489758979
375.0,28.84550587975837
376.0,28.789605366780613
377.0,28.73396152341101
378.0,28.67857253199185
379.0,28.623436592241205
380.0,28.568551921043976
381.0,28.513916752245994
382.0,28.45952933645106
383.0,28.405387940820948
384.0,28.351490848878246
385.0,28.297836360312036
386.0,28.244422790786373
387.0,28.19124847175146
388.0,28.138311750257547
389.0,28.085610988771414
390.0,28.033144564995556
391.0,27.980910871689805
392.0,27.928908316495534
393.0,27.87713532176233
394.0,27.82559032437708
395.0,27.77427177559545
396.0,27.723178140875717
397.0,27.672307899714937
398.0,27.62165954548735
399.0,27.57123158528505
400.0,27.521022539760875
401.0,27.471030942973396
402.0,27.421255342234133
403.0,27.37169429795679
404.0,27.322346383508595
405.0,27.273210185063665
406.0,27.22428430145835
407.0,27.17556734404859
408.0,27.127057936569145
409.0,27.07875471499479
410.0,27.030656327403335
411.0,26.982761433840537
412.0,26.935068706186787
413.0,26.887576828025622
414.0,26.840284494513945
415.0,26.79319041225405
416.0,26.746293299167277
417.0,26.699591884369415
418.0,26.653084908047685
419.0,26.60677112133942
420.0,26.560649286212303
421.0,26.514718175346182
422.0,26.46897657201648
423.0,26.423423269979075
424.0,26.37805707335673
425.0,26.332876796526982
426.0,26.287881264011503
427.0,26.24306931036691
428.0,26.19843978007693
429.0,26.15399152744607
430.0,26.109723416494536
431.0,26.06563432085459
432.0,26.021723123668213
433.0,25.97798871748609
434.0,25.934430004167854
435.0,25.89104589478364
436.0,25.84783530951688
437.0,25.804797177568336
438.0,25.76193043706133
439.0,25.71923403494823
440.0,25.67670692691803
441.0,25.634348077305187
442.0,25.592156458999515
443.0,25.5501310533573
444.0,25.50827085011345
445.0,25.46657484729479
446.0,25.425042051134408
447.0,25.383671475987107
448.0,25.342462144245847
449.0,25.301413086259288
450.0,25.26052334025029
451.0,25.219791952235475
452.0,25.17921797594573
453.0,25.13880047274772
454.0,25.098538511566357
455.0,25.05843116880819
456.0,25.01847752828578
457.0,24.97867668114293
458.0,24.939027725780914
459.0,24.8995297677855
460.0,24.86018191985492
461.0,24.82098330172871
462.0,24.781933040117373
463.0,24.74303026863292
464.0,24.704274127720215
465.0,24.665663764589183
466.0,24.627198333147792
467.0,24.588876993935834
468.0,24.55069891405954
469.0,24.512663267126918
470.0,24.47476923318388
471.0,24.43701599865113
472.0,24.399402756261797
473.0,24.36192870499978
474.0,24.324593050038853
475.0,24.28739500268247
476.0,24.25033378030425
477.0,24.213408606289203
478.0,24.176618709975617
479.0,24.139963326597613
480.0,24.10344169722839
481.0,24.067053068724107
482.0,24.03079669366844
483.0,23.994671830317742
484.0,23.95867774254687
485.0,23.922813699795643
486.0,23.88707897701585
487.0,23.851472854618944
488.0,23.81599461842429
489.0,23.780643559608016
490.0,23.745418974652438
491.0,23.710320165296082
492.0,23.675346438484233
493.0,23.640497106320105
494.0,23.60577148601649
495.0,23.571168899848026
496.0,23.536688675103928
497.0,23.502330144041323
498.0,23.46809264383906
499.0,23.433975516552053
500.0,23.39997810906613
501.0,23.36609977305339
502.0,23.332339864928063
503.0,23.298697745802844
504.0,23.26517278144572
505.0,23.231764342237287
506.0,23.198471803128516
507.0,23.165294543598996
508.0,23.132231947615637
509.0,23.09928340359184
510.0,23.066448304347066
511.0,23.033726047066935
512.0,23.00111603326365
513.0,22.968617668736954
514.0,22.936230363535447
515.0,22.903953531918358
516.0,22.8717865923177
517.0,22.839728967300882
518.0,22.807780083533657
519.0,22.775939371743544
520.0,22.74420626668359
521.0,22.71258020709654
522.0,22.681060635679398
523.0,22.649646999048347
524.0,22.618338747704083
525.0,22.587135335997463
526.0,22.55603622209555
527.0,22.525040867948046
528.0,22.494148739254026
529.0,22.463359305429055
530.0,22.43267203957265
531.0,22.40208641843608
532.0,22.37160192239052
533.0,22.341218035395517
534.0,22.310934244967786
535.0,22.28075004215037
536.0,22.250664921482084
537.0,22.220678380967282
538.0,22.190789922045973
539.0,22.160999049564186
540.0,22.13130527174472
541.0,22.101708100158113
542.0,22.072207049693997
543.0,22.04280163853267
544.0,22.01349138811702
545.0,21.984275823124715
546.0,21.955154471440654
547.0,21.926126864129753
548.0,21.897192535409964
549.0,21.868351022625607
550.0,21.839601866220924
551.0,21.810944609713967
552.0,21.78237879967068
553.0,21.753903985679322
554.0,21.72551972032506
555.0,21.697225559164913
556.0,21.66902106070287
557.0,21.64090578636531
558.0,21.61287930047663
559.0,21.584941170235172
560.0,21.55709096568932
561.0,21.52932825971389
562.0,21.50165262798675
563.0,21.474063648965647
564.0,21.44656090386528
565.0,21.41914397663461
566.0,21.391812453934385
567.0,21.36456592511488
568.0,21.33740398219388
569.0,21.31032621983485
570.0,21.283332235325343
571.0,21.25642162855562
572.0,21.22959400199747
573.0,21.202848960683234
574.0,21.176186112185047
575.0,21.149605066594287
576.0,21.12310543650119
577.0,21.096686836974712
578.0,21.07034888554256
579.0,21.04409120217141
580.0,21.01791340924732
581.0,20.991815131556372
582.0,20.965795996265427
583.0,20.939855632903146
584.0,20.91399367334112
585.0,20.888209751775232
586.0,20.862503504707185
587.0,20.836874570926195
588.0,20.81132259149087
589.0,20.785847209711267
590.0,20.760448071131098
591.0,20.735124823510134
592.0,20.709877116806755
593.0,20.684704603160665
594.0,20.659606936875793
595.0,20.634583774403342
596.0,20.609634774324984
597.0,20.584759597336223
598.0,20.559957906229936
599.0,20.535229365880042
600.0,20.510573643225328
601.0,20.485990407253432
602.0,20.461479328984986
603.0,20.437040081457877
604.0,20.41267233971169
605.0,20.38837578077227
606.0,20.364150083636442
607.0,20.339994929256864
608.0,20.315910000527015
609.0,20.291894982266353
610.0,20.267949561205565
611.0,20.24407342597198
612.0,20.22026626707513
613.0,20.196527776892385
614.0,20.17285764965481
615.0,20.149255581433064
616.0,20.125721270123474
617.0,20.102254415434242
618.0,20.078854718871735
619.0,20.055521883726964
620.0,20.03225561506211
621.0,20.009055619697246
622.0,19.98592160619713
623.0,19.962853284858127
624.0,19.93985036769526
625.0,19.91691256842939
626.0,19.894039602474454
627.0,19.871231186924902
628.0,19.848487040543166
629.0,19.82580688374731
630.0,19.803190438598715
631.0,19.780637428789976
632.0,19.758147579632787
633.0,19.73572061804604
634.0,19.713356272543965
635.0,19.69105427322439
636.0,19.668814351757124
637.0,19.646636241372423
638.0,19.624519676849562
639.0,19.60246439450552
640.0,19.580470132183734
641.0,19.558536629242987
642.0,19.53666362654638
643.0,19.5148508664504
644.0,19.493098092794064
645.0,19.47140505088821
646.0,19.449771487504822
647.0,19.42819715086649
648.0,19.406681790635947
649.0,19.38522515790567
650.0,19.36382700518764
651.0,19.34248708640312
652.0,19.321205156872562
653.0,19.29998097330558
654.0,19.27881429379103
655.0,19.257704877787155
656.0,19.236652486111836
657.0,19.215656880932894
658.0,19.194717825758516
659.0,19.173835085427744
660.0,19.153008426101028
661.0,19.132237615250883
662.0,19.111522421652626
663.0,19.090862615375187
664.0,19.070257967771973
665.0,19.049708251471856
666.0,19.029213240370204
667.0,19.008772709620004
668.0,18.98838643562305
669.0,18.9680541960212
670.0,18.947775769687727
671.0,18.927550936718735
672.0,18.907379478424637
673.0,18.887261177321708
674.0,18.86719581712372
675.0,18.84718318273363
676.0,18.827223060235365
677.0,18.80731523688563
678.0,18.787459501105833
679.0,18.76765564247405
680.0,18.74790345171706
681.0,18.728202720702445
682.0,18.70855324243077
683.0,18.68895481102781
684.0,18.669407221736837
685.0,18.649910270911
686.0,18.630463756005753
687.0,18.611067475571314
688.0,18.59172122924523
689.0,18.572424817745
690.0,18.553178042860715
691.0,18.533980707447817
692.0,18.51483261541987
693.0,18.49573357174141
694.0,18.476683382420873
695.0,18.45768185450352
696.0,18.438728796064485
697.0,18.41982401620186
698.0,18.40096732502981
699.0,18.38215853367177
700.0,18.363397454253683
701.0,18.344683899897316
702.0,18.326017684713598
703.0,18.30739862379603
704.0,18.288826533214145
705.0,18.270301230007032
706.0,18.25182253217687
707.0,18.23339025868258
708.0,18.215004229433458
709.0,18.196664265282926
710.0,18.178370188022267
711.0,18.160121820374464
712.0,18.141918985988045
713.0,18.123761509431034
714.0,18.105649216184865
715.0,18.087581932638436
716.0,18.069559486082134
717.0,18.05158170470197
718.0,18.033648417573698
719.0,18.015759454657044
720.0,17.997914646789926
721.0,17.98011382568275
722.0,17.962356823912746
723.0,17.944643474918333
724.0,17.92697361299357
725.0,17.90934707328258
726.0,17.89176369177408
727.0,17.874223305295946
728.0,17.856725751509778
729.0,17.839270868905544
730.0,17.821858496796263
731.0,17.804488475312723
732.0,17.78716064539824
733.0,17.769874848803443
734.0,17.752630928081132
735.0,17.735428726581144
736.0,17.718268088445292
737.0,17.701148858602284
738.0,17.68407088276276
739.0,17.66703400741431
740.0,17.650038079816536
741.0,17.63308294799618
742.0,17.616168460742266
743.0,17.599294467601275
744.0,17.58246081887239
745.0,17.565667365602724
746.0,17.54891395958263
747.0,17.532200453341037
748.0,17.515526700140796
749.0,17.4988925539741
750.0,17.4822978695579
751.0,17.465742502329384
752.0,17.44922630844149
753.0,17.432749144758418
754.0,17.416310868851223
755.0,17.399911338993405
756.0,17.38355041415656
757.0,17.36722795400603
758.0,17.35094381889662
759.0,17.334697869868343
760.0,17.31848996864214
761.0,17.30231997761573
762.0,17.28618775985942
763.0,17.27009317911194
764.0,17.254036099776364
765.0,17.238016386916037
766.0,17.222033906250484
767.0,17.20608852415144
768.0,17.19018010763882
769.0,17.174308524376787
770.0,17.158473642669808
771.0,17.142675331458747
772.0,17.126913460317017
773.0,17.1111878994467
774.0,17.095498519674756
775.0,17.07984519244923
776.0,17.06422778983548
777.0,17.048646184512453
778.0,17.033100249768978
779.0,17.01758985950008
780.0,17.00211488820334
781.0,16.986675210975257
782.0,16.97127070350765
783.0,16.95590124208409
784.0,16.94056670357634
785.0,16.925266965440862
786.0,16.91000190571528
787.0,16.894771403014936
788.0,16.879575336529435
789.0,16.864413586019218
790.0,16.849286031812184
791.0,16.834192554800296
792.0,16.819133036436238
793.0,16.804107358730093
794.0,16.789115404246047
795.0,16.7741570560991
796.0,16.759232197951825
797.0,16.74434071401112
798.0,16.72948248902502
799.0,16.7146574082795
800.0,16.699865357595318
801.0,16.68510622332486
802.0,16.67037989234905
803.0,16.655686252074226
804.0,16.641025190429083
805.0,16.626396595861625
806.0,16.611800357336108
807.0,16.59723636433006
808.0,16.582704506831284
809.0,16.56820467533488
810.0,16.5537367608403
811.0,16.539300654848446
812.0,16.524896249358736
813.0,16.51052343686623
814.0,16.496182110358763
815.0,16.481872163314108
816.0,16.467593489697144
817.0,16.453345983957043
818.0,16.439129541024503
819.0,16.424944056308963
820.0,16.410789425695867
821.0,16.396665545543925
822.0,16.38257231268242
823.0,16.36850962440849
824.0,16.35447737848449
825.0,16.340475473135303
826.0,16.32650380704574
827.0,16.312562279357884
828.0,16.298650789668525
829.0,16.284769238026552
830.0,16.270917524930404
831.0,16.25709555132552
832.0,16.243303218601806
833.0,16.229540428591125
834.0,16.215807083564805
835.0,16.20210308623116
836.0,16.188428339733015
837.0,16.174782747645292
838.0,16.161166213972553
839.0,16.147578643146602
840.0,16.13401994002409
841.0,16.12049000988413
842.0,16.10698875842594
843.0,16.093516091766485
844.0,16.08007191643818
845.0,16.06665613938652
846.0,16.05326866796783
847.0,16.03990940994695
848.0,16.02657827349498
849.0,16.013275167187025
850.0,15.999999999999947
